date,sku_name,sales,store
2015-01-06,Effortless Pant,52,1
2015-01-07,Effortless Pant,41,1
2015-01-08,Effortless Pant,53,1
2015-01-09,Effortless Pant,50,1
2015-01-10,Effortless Pant,68,1
2015-01-11,Effortless Pant,74,1
2015-01-12,Effortless Pant,46,1
2015-01-13,Effortless Pant,47,1
2015-01-14,Effortless Pant,52,1
2015-01-15,Effortless Pant,53,1
2015-01-16,Effortless Pant,63,1
2015-01-17,Effortless Pant,58,1
2015-01-18,Effortless Pant,71,1
2015-01-19,Effortless Pant,49,1
2015-01-20,Effortless Pant,53,1
2015-01-21,Effortless Pant,47,1
2015-01-22,Effortless Pant,48,1
2015-01-23,Effortless Pant,64,1
2015-01-24,Effortless Pant,56,1
2015-01-25,Effortless Pant,71,1
2015-01-26,Effortless Pant,49,1
2015-01-27,Effortless Pant,54,1
2015-01-28,Effortless Pant,51,1
2015-01-29,Effortless Pant,50,1
2015-01-30,Effortless Pant,60,1
2015-01-31,Effortless Pant,65,1
2015-02-01,Effortless Pant,71,1
2015-02-02,Effortless Pant,47,1
2015-02-03,Effortless Pant,63,1
2015-02-04,Effortless Pant,58,1
2015-02-05,Effortless Pant,50,1
2015-02-06,Effortless Pant,71,1
2015-02-07,Effortless Pant,61,1
2015-02-08,Effortless Pant,62,1
2015-02-09,Effortless Pant,38,1
2015-02-10,Effortless Pant,56,1
2015-02-11,Effortless Pant,59,1
2015-02-12,Effortless Pant,64,1
2015-02-13,Effortless Pant,69,1
2015-02-14,Effortless Pant,84,1
2015-02-15,Effortless Pant,74,1
2015-02-16,Effortless Pant,46,1
2015-02-17,Effortless Pant,51,1
2015-02-18,Effortless Pant,55,1
2015-02-19,Effortless Pant,77,1
2015-02-20,Effortless Pant,64,1
2015-02-21,Effortless Pant,73,1
2015-02-22,Effortless Pant,78,1
2015-02-23,Effortless Pant,33,1
2015-02-24,Effortless Pant,43,1
2015-02-25,Effortless Pant,46,1
2015-02-26,Effortless Pant,47,1
2015-02-27,Effortless Pant,45,1
2015-02-28,Effortless Pant,72,1
2015-03-01,Effortless Pant,81,1
2015-03-02,Effortless Pant,64,1
2015-03-03,Effortless Pant,69,1
2015-03-04,Effortless Pant,80,1
2015-03-05,Effortless Pant,70,1
2015-03-06,Effortless Pant,77,1
2015-03-07,Effortless Pant,70,1
2015-03-08,Effortless Pant,83,1
2015-03-09,Effortless Pant,54,1
2015-03-10,Effortless Pant,76,1
2015-03-11,Effortless Pant,58,1
2015-03-12,Effortless Pant,62,1
2015-03-13,Effortless Pant,86,1
2015-03-14,Effortless Pant,96,1
2015-03-15,Effortless Pant,104,1
2015-03-16,Effortless Pant,60,1
2015-03-17,Effortless Pant,64,1
2015-03-18,Effortless Pant,69,1
2015-03-19,Effortless Pant,76,1
2015-03-20,Effortless Pant,87,1
2015-03-21,Effortless Pant,101,1
2015-03-22,Effortless Pant,86,1
2015-03-23,Effortless Pant,57,1
2015-03-24,Effortless Pant,67,1
2015-03-25,Effortless Pant,60,1
2015-03-26,Effortless Pant,72,1
2015-03-27,Effortless Pant,80,1
2015-03-28,Effortless Pant,80,1
2015-03-29,Effortless Pant,92,1
2015-03-30,Effortless Pant,48,1
2015-03-31,Effortless Pant,75,1
2015-04-01,Effortless Pant,77,1
2015-04-02,Effortless Pant,89,1
2015-04-03,Effortless Pant,94,1
2015-04-04,Effortless Pant,96,1
2015-04-05,Effortless Pant,99,1
2015-04-06,Effortless Pant,71,1
2015-04-07,Effortless Pant,57,1
2015-04-08,Effortless Pant,70,1
2015-04-09,Effortless Pant,96,1
2015-04-10,Effortless Pant,79,1
2015-04-11,Effortless Pant,78,1
2015-04-12,Effortless Pant,116,1
2015-04-13,Effortless Pant,60,1
2015-04-14,Effortless Pant,74,1
2015-04-15,Effortless Pant,76,1
2015-04-16,Effortless Pant,89,1
2015-04-17,Effortless Pant,91,1
2015-04-18,Effortless Pant,90,1
2015-04-19,Effortless Pant,79,1
2015-04-20,Effortless Pant,69,1
2015-04-21,Effortless Pant,76,1
2015-04-22,Effortless Pant,65,1
2015-04-23,Effortless Pant,87,1
2015-04-24,Effortless Pant,89,1
2015-04-25,Effortless Pant,92,1
2015-04-26,Effortless Pant,93,1
2015-04-27,Effortless Pant,65,1
2015-04-28,Effortless Pant,75,1
2015-04-29,Effortless Pant,87,1
2015-04-30,Effortless Pant,97,1
2015-05-01,Effortless Pant,79,1
2015-05-02,Effortless Pant,114,1
2015-05-03,Effortless Pant,99,1
2015-05-04,Effortless Pant,70,1
2015-05-05,Effortless Pant,89,1
2015-05-06,Effortless Pant,80,1
2015-05-07,Effortless Pant,95,1
2015-05-08,Effortless Pant,91,1
2015-05-09,Effortless Pant,105,1
2015-05-10,Effortless Pant,108,1
2015-05-11,Effortless Pant,75,1
2015-05-12,Effortless Pant,96,1
2015-05-13,Effortless Pant,92,1
2015-05-14,Effortless Pant,90,1
2015-05-15,Effortless Pant,95,1
2015-05-16,Effortless Pant,95,1
2015-05-17,Effortless Pant,99,1
2015-05-18,Effortless Pant,82,1
2015-05-19,Effortless Pant,71,1
2015-05-20,Effortless Pant,93,1
2015-05-21,Effortless Pant,87,1
2015-05-22,Effortless Pant,100,1
2015-05-23,Effortless Pant,109,1
2015-05-24,Effortless Pant,101,1
2015-05-25,Effortless Pant,81,1
2015-05-26,Effortless Pant,96,1
2015-05-27,Effortless Pant,85,1
2015-05-28,Effortless Pant,79,1
2015-05-29,Effortless Pant,88,1
2015-05-30,Effortless Pant,102,1
2015-05-31,Effortless Pant,112,1
2015-06-01,Effortless Pant,77,1
2015-06-02,Effortless Pant,98,1
2015-06-03,Effortless Pant,93,1
2015-06-04,Effortless Pant,97,1
2015-06-05,Effortless Pant,122,1
2015-06-06,Effortless Pant,116,1
2015-06-07,Effortless Pant,115,1
2015-06-08,Effortless Pant,66,1
2015-06-09,Effortless Pant,96,1
2015-06-10,Effortless Pant,108,1
2015-06-11,Effortless Pant,104,1
2015-06-12,Effortless Pant,94,1
2015-06-13,Effortless Pant,108,1
2015-06-14,Effortless Pant,127,1
2015-06-15,Effortless Pant,85,1
2015-06-16,Effortless Pant,81,1
2015-06-17,Effortless Pant,85,1
2015-06-18,Effortless Pant,93,1
2015-06-19,Effortless Pant,104,1
2015-06-20,Effortless Pant,107,1
2015-06-21,Effortless Pant,125,1
2015-06-22,Effortless Pant,84,1
2015-06-23,Effortless Pant,100,1
2015-06-24,Effortless Pant,92,1
2015-06-25,Effortless Pant,80,1
2015-06-26,Effortless Pant,115,1
2015-06-27,Effortless Pant,130,1
2015-06-28,Effortless Pant,111,1
2015-06-29,Effortless Pant,80,1
2015-06-30,Effortless Pant,97,1
2015-07-01,Effortless Pant,92,1
2015-07-02,Effortless Pant,103,1
2015-07-03,Effortless Pant,119,1
2015-07-04,Effortless Pant,112,1
2015-07-05,Effortless Pant,135,1
2015-07-06,Effortless Pant,81,1
2015-07-07,Effortless Pant,83,1
2015-07-08,Effortless Pant,106,1
2015-07-09,Effortless Pant,101,1
2015-07-10,Effortless Pant,102,1
2015-07-11,Effortless Pant,110,1
2015-07-12,Effortless Pant,103,1
2015-07-13,Effortless Pant,67,1
2015-07-14,Effortless Pant,70,1
2015-07-15,Effortless Pant,90,1
2015-07-16,Effortless Pant,100,1
2015-07-17,Effortless Pant,132,1
2015-07-18,Effortless Pant,92,1
2015-07-19,Effortless Pant,124,1
2015-07-20,Effortless Pant,83,1
2015-07-21,Effortless Pant,86,1
2015-07-22,Effortless Pant,93,1
2015-07-23,Effortless Pant,102,1
2015-07-24,Effortless Pant,94,1
2015-07-25,Effortless Pant,126,1
2015-07-26,Effortless Pant,128,1
2015-07-27,Effortless Pant,77,1
2015-07-28,Effortless Pant,102,1
2015-07-29,Effortless Pant,89,1
2015-07-30,Effortless Pant,111,1
2015-07-31,Effortless Pant,118,1
2015-08-01,Effortless Pant,90,1
2015-08-02,Effortless Pant,115,1
2015-08-03,Effortless Pant,50,1
2015-08-04,Effortless Pant,71,1
2015-08-05,Effortless Pant,74,1
2015-08-06,Effortless Pant,92,1
2015-08-07,Effortless Pant,93,1
2015-08-08,Effortless Pant,101,1
2015-08-09,Effortless Pant,110,1
2015-08-10,Effortless Pant,63,1
2015-08-11,Effortless Pant,81,1
2015-08-12,Effortless Pant,78,1
2015-08-13,Effortless Pant,82,1
2015-08-14,Effortless Pant,105,1
2015-08-15,Effortless Pant,101,1
2015-08-16,Effortless Pant,102,1
2015-08-17,Effortless Pant,73,1
2015-08-18,Effortless Pant,72,1
2015-08-19,Effortless Pant,91,1
2015-08-20,Effortless Pant,84,1
2015-08-21,Effortless Pant,102,1
2015-08-22,Effortless Pant,91,1
2015-08-23,Effortless Pant,108,1
2015-08-24,Effortless Pant,51,1
2015-08-25,Effortless Pant,84,1
2015-08-26,Effortless Pant,84,1
2015-08-27,Effortless Pant,98,1
2015-08-28,Effortless Pant,103,1
2015-08-29,Effortless Pant,124,1
2015-08-30,Effortless Pant,103,1
2015-08-31,Effortless Pant,74,1
2015-09-01,Effortless Pant,101,1
2015-09-02,Effortless Pant,64,1
2015-09-03,Effortless Pant,62,1
2015-09-04,Effortless Pant,84,1
2015-09-05,Effortless Pant,110,1
2015-09-06,Effortless Pant,108,1
2015-09-07,Effortless Pant,66,1
2015-09-08,Effortless Pant,75,1
2015-09-09,Effortless Pant,71,1
2015-09-10,Effortless Pant,89,1
2015-09-11,Effortless Pant,83,1
2015-09-12,Effortless Pant,82,1
2015-09-13,Effortless Pant,104,1
2015-09-14,Effortless Pant,62,1
2015-09-15,Effortless Pant,62,1
2015-09-16,Effortless Pant,91,1
2015-09-17,Effortless Pant,77,1
2015-09-18,Effortless Pant,92,1
2015-09-19,Effortless Pant,92,1
2015-09-20,Effortless Pant,93,1
2015-09-21,Effortless Pant,61,1
2015-09-22,Effortless Pant,69,1
2015-09-23,Effortless Pant,73,1
2015-09-24,Effortless Pant,80,1
2015-09-25,Effortless Pant,93,1
2015-09-26,Effortless Pant,102,1
2015-09-27,Effortless Pant,83,1
2015-09-28,Effortless Pant,47,1
2015-09-29,Effortless Pant,75,1
2015-09-30,Effortless Pant,82,1
2015-10-01,Effortless Pant,81,1
2015-10-02,Effortless Pant,79,1
2015-10-03,Effortless Pant,81,1
2015-10-04,Effortless Pant,94,1
2015-10-05,Effortless Pant,56,1
2015-10-06,Effortless Pant,68,1
2015-10-07,Effortless Pant,65,1
2015-10-08,Effortless Pant,76,1
2015-10-09,Effortless Pant,80,1
2015-10-10,Effortless Pant,92,1
2015-10-11,Effortless Pant,98,1
2015-10-12,Effortless Pant,64,1
2015-10-13,Effortless Pant,75,1
2015-10-14,Effortless Pant,59,1
2015-10-15,Effortless Pant,80,1
2015-10-16,Effortless Pant,73,1
2015-10-17,Effortless Pant,77,1
2015-10-18,Effortless Pant,91,1
2015-10-19,Effortless Pant,60,1
2015-10-20,Effortless Pant,56,1
2015-10-21,Effortless Pant,82,1
2015-10-22,Effortless Pant,79,1
2015-10-23,Effortless Pant,71,1
2015-10-24,Effortless Pant,92,1
2015-10-25,Effortless Pant,97,1
2015-10-26,Effortless Pant,57,1
2015-10-27,Effortless Pant,82,1
2015-10-28,Effortless Pant,79,1
2015-10-29,Effortless Pant,75,1
2015-10-30,Effortless Pant,73,1
2015-10-31,Effortless Pant,100,1
2015-11-01,Effortless Pant,109,1
2015-11-02,Effortless Pant,70,1
2015-11-03,Effortless Pant,103,1
2015-11-04,Effortless Pant,75,1
2015-11-05,Effortless Pant,87,1
2015-11-06,Effortless Pant,87,1
2015-11-07,Effortless Pant,107,1
2015-11-08,Effortless Pant,93,1
2015-11-09,Effortless Pant,68,1
2015-11-10,Effortless Pant,78,1
2015-11-11,Effortless Pant,69,1
2015-11-12,Effortless Pant,72,1
2015-11-13,Effortless Pant,98,1
2015-11-14,Effortless Pant,87,1
2015-11-15,Effortless Pant,90,1
2015-11-16,Effortless Pant,52,1
2015-11-17,Effortless Pant,75,1
2015-11-18,Effortless Pant,91,1
2015-11-19,Effortless Pant,76,1
2015-11-20,Effortless Pant,76,1
2015-11-21,Effortless Pant,104,1
2015-11-22,Effortless Pant,95,1
2015-11-23,Effortless Pant,65,1
2015-11-24,Effortless Pant,79,1
2015-11-25,Effortless Pant,93,1
2015-11-26,Effortless Pant,67,1
2015-11-27,Effortless Pant,77,1
2015-11-28,Effortless Pant,91,1
2015-11-29,Effortless Pant,95,1
2015-11-30,Effortless Pant,55,1
2015-12-01,Effortless Pant,49,1
2015-12-02,Effortless Pant,51,1
2015-12-03,Effortless Pant,58,1
2015-12-04,Effortless Pant,61,1
2015-12-05,Effortless Pant,68,1
2015-12-06,Effortless Pant,66,1
2015-12-07,Effortless Pant,41,1
2015-12-08,Effortless Pant,72,1
2015-12-09,Effortless Pant,48,1
2015-12-10,Effortless Pant,54,1
2015-12-11,Effortless Pant,46,1
2015-12-12,Effortless Pant,62,1
2015-12-13,Effortless Pant,77,1
2015-12-14,Effortless Pant,68,1
2015-12-15,Effortless Pant,45,1
2015-12-16,Effortless Pant,54,1
2015-12-17,Effortless Pant,48,1
2015-12-18,Effortless Pant,54,1
2015-12-19,Effortless Pant,62,1
2015-12-20,Effortless Pant,79,1
2015-12-21,Effortless Pant,57,1
2015-12-22,Effortless Pant,57,1
2015-12-23,Effortless Pant,64,1
2015-12-24,Effortless Pant,61,1
2015-12-25,Effortless Pant,60,1
2015-12-26,Effortless Pant,74,1
2015-12-27,Effortless Pant,65,1
2015-12-28,Effortless Pant,51,1
2015-12-29,Effortless Pant,46,1
2015-12-30,Effortless Pant,57,1
2015-12-31,Effortless Pant,57,1
2016-01-01,Effortless Pant,70,1
2016-01-02,Effortless Pant,66,1
2016-01-03,Effortless Pant,82,1
2016-01-04,Effortless Pant,42,1
2016-01-05,Effortless Pant,46,1
2016-01-06,Effortless Pant,40,1
2016-01-07,Effortless Pant,71,1
2016-01-08,Effortless Pant,69,1
2016-01-09,Effortless Pant,60,1
2016-01-10,Effortless Pant,58,1
2016-01-11,Effortless Pant,42,1
2016-01-12,Effortless Pant,43,1
2016-01-13,Effortless Pant,52,1
2016-01-14,Effortless Pant,64,1
2016-01-15,Effortless Pant,59,1
2016-01-16,Effortless Pant,60,1
2016-01-17,Effortless Pant,64,1
2016-01-18,Effortless Pant,48,1
2016-01-19,Effortless Pant,41,1
2016-01-20,Effortless Pant,57,1
2016-01-21,Effortless Pant,56,1
2016-01-22,Effortless Pant,47,1
2016-01-23,Effortless Pant,71,1
2016-01-24,Effortless Pant,69,1
2016-01-25,Effortless Pant,44,1
2016-01-26,Effortless Pant,51,1
2016-01-27,Effortless Pant,53,1
2016-01-28,Effortless Pant,50,1
2016-01-29,Effortless Pant,64,1
2016-01-30,Effortless Pant,74,1
2016-01-31,Effortless Pant,74,1
2016-02-01,Effortless Pant,65,1
2016-02-02,Effortless Pant,56,1
2016-02-03,Effortless Pant,49,1
2016-02-04,Effortless Pant,59,1
2016-02-05,Effortless Pant,67,1
2016-02-06,Effortless Pant,86,1
2016-02-07,Effortless Pant,76,1
2016-02-08,Effortless Pant,62,1
2016-02-09,Effortless Pant,55,1
2016-02-10,Effortless Pant,54,1
2016-02-11,Effortless Pant,60,1
2016-02-12,Effortless Pant,64,1
2016-02-13,Effortless Pant,72,1
2016-02-14,Effortless Pant,73,1
2016-02-15,Effortless Pant,34,1
2016-02-16,Effortless Pant,45,1
2016-02-17,Effortless Pant,48,1
2016-02-18,Effortless Pant,49,1
2016-02-19,Effortless Pant,73,1
2016-02-20,Effortless Pant,80,1
2016-02-21,Effortless Pant,79,1
2016-02-22,Effortless Pant,61,1
2016-02-23,Effortless Pant,56,1
2016-02-24,Effortless Pant,55,1
2016-02-25,Effortless Pant,83,1
2016-02-26,Effortless Pant,65,1
2016-02-27,Effortless Pant,77,1
2016-02-28,Effortless Pant,69,1
2016-02-29,Effortless Pant,47,1
2016-03-01,Effortless Pant,77,1
2016-03-02,Effortless Pant,67,1
2016-03-03,Effortless Pant,92,1
2016-03-04,Effortless Pant,82,1
2016-03-05,Effortless Pant,102,1
2016-03-06,Effortless Pant,91,1
2016-03-07,Effortless Pant,70,1
2016-03-08,Effortless Pant,85,1
2016-03-09,Effortless Pant,66,1
2016-03-10,Effortless Pant,79,1
2016-03-11,Effortless Pant,89,1
2016-03-12,Effortless Pant,87,1
2016-03-13,Effortless Pant,90,1
2016-03-14,Effortless Pant,54,1
2016-03-15,Effortless Pant,68,1
2016-03-16,Effortless Pant,88,1
2016-03-17,Effortless Pant,88,1
2016-03-18,Effortless Pant,71,1
2016-03-19,Effortless Pant,86,1
2016-03-20,Effortless Pant,101,1
2016-03-21,Effortless Pant,47,1
2016-03-22,Effortless Pant,67,1
2016-03-23,Effortless Pant,64,1
2016-03-24,Effortless Pant,78,1
2016-03-25,Effortless Pant,82,1
2016-03-26,Effortless Pant,72,1
2016-03-27,Effortless Pant,78,1
2016-03-28,Effortless Pant,64,1
2016-03-29,Effortless Pant,80,1
2016-03-30,Effortless Pant,60,1
2016-03-31,Effortless Pant,60,1
2016-04-01,Effortless Pant,85,1
2016-04-02,Effortless Pant,101,1
2016-04-03,Effortless Pant,99,1
2016-04-04,Effortless Pant,60,1
2016-04-05,Effortless Pant,82,1
2016-04-06,Effortless Pant,101,1
2016-04-07,Effortless Pant,101,1
2016-04-08,Effortless Pant,86,1
2016-04-09,Effortless Pant,102,1
2016-04-10,Effortless Pant,122,1
2016-04-11,Effortless Pant,76,1
2016-04-12,Effortless Pant,88,1
2016-04-13,Effortless Pant,72,1
2016-04-14,Effortless Pant,91,1
2016-04-15,Effortless Pant,103,1
2016-04-16,Effortless Pant,97,1
2016-04-17,Effortless Pant,110,1
2016-04-18,Effortless Pant,75,1
2016-04-19,Effortless Pant,75,1
2016-04-20,Effortless Pant,80,1
2016-04-21,Effortless Pant,108,1
2016-04-22,Effortless Pant,112,1
2016-04-23,Effortless Pant,90,1
2016-04-24,Effortless Pant,100,1
2016-04-25,Effortless Pant,69,1
2016-04-26,Effortless Pant,73,1
2016-04-27,Effortless Pant,71,1
2016-04-28,Effortless Pant,85,1
2016-04-29,Effortless Pant,94,1
2016-04-30,Effortless Pant,105,1
2016-05-01,Effortless Pant,114,1
2016-05-02,Effortless Pant,69,1
2016-05-03,Effortless Pant,77,1
2016-05-04,Effortless Pant,113,1
2016-05-05,Effortless Pant,94,1
2016-05-06,Effortless Pant,110,1
2016-05-07,Effortless Pant,111,1
2016-05-08,Effortless Pant,118,1
2016-05-09,Effortless Pant,91,1
2016-05-10,Effortless Pant,94,1
2016-05-11,Effortless Pant,84,1
2016-05-12,Effortless Pant,104,1
2016-05-13,Effortless Pant,103,1
2016-05-14,Effortless Pant,110,1
2016-05-15,Effortless Pant,106,1
2016-05-16,Effortless Pant,70,1
2016-05-17,Effortless Pant,101,1
2016-05-18,Effortless Pant,91,1
2016-05-19,Effortless Pant,114,1
2016-05-20,Effortless Pant,92,1
2016-05-21,Effortless Pant,107,1
2016-05-22,Effortless Pant,125,1
2016-05-23,Effortless Pant,66,1
2016-05-24,Effortless Pant,90,1
2016-05-25,Effortless Pant,86,1
2016-05-26,Effortless Pant,99,1
2016-05-27,Effortless Pant,105,1
2016-05-28,Effortless Pant,117,1
2016-05-29,Effortless Pant,116,1
2016-05-30,Effortless Pant,70,1
2016-05-31,Effortless Pant,89,1
2016-06-01,Effortless Pant,80,1
2016-06-02,Effortless Pant,101,1
2016-06-03,Effortless Pant,101,1
2016-06-04,Effortless Pant,124,1
2016-06-05,Effortless Pant,131,1
2016-06-06,Effortless Pant,79,1
2016-06-07,Effortless Pant,91,1
2016-06-08,Effortless Pant,86,1
2016-06-09,Effortless Pant,99,1
2016-06-10,Effortless Pant,104,1
2016-06-11,Effortless Pant,119,1
2016-06-12,Effortless Pant,135,1
2016-06-13,Effortless Pant,86,1
2016-06-14,Effortless Pant,103,1
2016-06-15,Effortless Pant,93,1
2016-06-16,Effortless Pant,90,1
2016-06-17,Effortless Pant,112,1
2016-06-18,Effortless Pant,117,1
2016-06-19,Effortless Pant,123,1
2016-06-20,Effortless Pant,86,1
2016-06-21,Effortless Pant,96,1
2016-06-22,Effortless Pant,97,1
2016-06-23,Effortless Pant,97,1
2016-06-24,Effortless Pant,88,1
2016-06-25,Effortless Pant,122,1
2016-06-26,Effortless Pant,141,1
2016-06-27,Effortless Pant,74,1
2016-06-28,Effortless Pant,98,1
2016-06-29,Effortless Pant,97,1
2016-06-30,Effortless Pant,106,1
2016-07-01,Effortless Pant,118,1
2016-07-02,Effortless Pant,127,1
2016-07-03,Effortless Pant,134,1
2016-07-04,Effortless Pant,78,1
2016-07-05,Effortless Pant,81,1
2016-07-06,Effortless Pant,109,1
2016-07-07,Effortless Pant,106,1
2016-07-08,Effortless Pant,97,1
2016-07-09,Effortless Pant,125,1
2016-07-10,Effortless Pant,126,1
2016-07-11,Effortless Pant,73,1
2016-07-12,Effortless Pant,86,1
2016-07-13,Effortless Pant,105,1
2016-07-14,Effortless Pant,118,1
2016-07-15,Effortless Pant,130,1
2016-07-16,Effortless Pant,123,1
2016-07-17,Effortless Pant,107,1
2016-07-18,Effortless Pant,80,1
2016-07-19,Effortless Pant,94,1
2016-07-20,Effortless Pant,91,1
2016-07-21,Effortless Pant,101,1
2016-07-22,Effortless Pant,104,1
2016-07-23,Effortless Pant,108,1
2016-07-24,Effortless Pant,142,1
2016-07-25,Effortless Pant,102,1
2016-07-26,Effortless Pant,99,1
2016-07-27,Effortless Pant,107,1
2016-07-28,Effortless Pant,102,1
2016-07-29,Effortless Pant,123,1
2016-07-30,Effortless Pant,111,1
2016-07-31,Effortless Pant,122,1
2016-08-01,Effortless Pant,80,1
2016-08-02,Effortless Pant,84,1
2016-08-03,Effortless Pant,84,1
2016-08-04,Effortless Pant,108,1
2016-08-05,Effortless Pant,93,1
2016-08-06,Effortless Pant,108,1
2016-08-07,Effortless Pant,110,1
2016-08-08,Effortless Pant,92,1
2016-08-09,Effortless Pant,91,1
2016-08-10,Effortless Pant,90,1
2016-08-11,Effortless Pant,93,1
2016-08-12,Effortless Pant,106,1
2016-08-13,Effortless Pant,111,1
2016-08-14,Effortless Pant,111,1
2016-08-15,Effortless Pant,80,1
2016-08-16,Effortless Pant,94,1
2016-08-17,Effortless Pant,103,1
2016-08-18,Effortless Pant,93,1
2016-08-19,Effortless Pant,115,1
2016-08-20,Effortless Pant,122,1
2016-08-21,Effortless Pant,115,1
2016-08-22,Effortless Pant,68,1
2016-08-23,Effortless Pant,107,1
2016-08-24,Effortless Pant,101,1
2016-08-25,Effortless Pant,84,1
2016-08-26,Effortless Pant,105,1
2016-08-27,Effortless Pant,111,1
2016-08-28,Effortless Pant,90,1
2016-08-29,Effortless Pant,79,1
2016-08-30,Effortless Pant,87,1
2016-08-31,Effortless Pant,72,1
2016-09-01,Effortless Pant,91,1
2016-09-02,Effortless Pant,105,1
2016-09-03,Effortless Pant,112,1
2016-09-04,Effortless Pant,106,1
2016-09-05,Effortless Pant,72,1
2016-09-06,Effortless Pant,75,1
2016-09-07,Effortless Pant,93,1
2016-09-08,Effortless Pant,72,1
2016-09-09,Effortless Pant,97,1
2016-09-10,Effortless Pant,116,1
2016-09-11,Effortless Pant,114,1
2016-09-12,Effortless Pant,82,1
2016-09-13,Effortless Pant,86,1
2016-09-14,Effortless Pant,95,1
2016-09-15,Effortless Pant,80,1
2016-09-16,Effortless Pant,84,1
2016-09-17,Effortless Pant,95,1
2016-09-18,Effortless Pant,121,1
